property_id	property_name	property_type	bhk	price_min	price_max	city	state	location	status	developer
P0651	Hingna Road Tech Homes	Apartment	1	2500000	3300000	Nagpur	Maharashtra	Hingna Road	Available	TechBuild
P0652	Hingna Road Tech Homes Plus	Apartment	2	3500000	4800000	Nagpur	Maharashtra	Hingna Road	Available	TechBuild
P0653	Hingna Road Tech Villas	Villa	3	7800000	9800000	Nagpur	Maharashtra	Hingna Road	Available	TechBuild
P0654	Mahalaxmi Nagar Flats	Apartment	2	3900000	5200000	Nagpur	Maharashtra	Mahalaxmi Nagar	Available	Mahalaxmi Infra
P0655	Mahalaxmi Nagar Elite	Apartment	3	6100000	8200000	Nagpur	Maharashtra	Mahalaxmi Nagar	Available	Mahalaxmi Infra
P0656	Somalwada Residency	Apartment	2	4100000	5600000	Nagpur	Maharashtra	Somalwada	Available	Somalwada Group
P0657	Somalwada Residency Plus	Apartment	3	6400000	8700000	Nagpur	Maharashtra	Somalwada	Available	Somalwada Group
P0658	Bajaj Nagar Comfort Homes	Apartment	1	2700000	3500000	Nagpur	Maharashtra	Bajaj Nagar	Available	Comfort Builders
P0659	Bajaj Nagar Comfort Plus	Apartment	2	3700000	4900000	Nagpur	Maharashtra	Bajaj Nagar	Available	Comfort Builders
P0660	Bajaj Nagar Comfort Elite	Apartment	3	5900000	7800000	Nagpur	Maharashtra	Bajaj Nagar	Available	Comfort Builders
P0661	Rosetta Stone Honey Hills Villa	Villa	2	5120000	5120000	Nagpur	Maharashtra	Amravati Road	Available	Honey Hills Infra
P0662	Om Shiv Kailasa	Apartment	2.5	4780000	6780000	Nagpur	Maharashtra	Wardha Road	Available	Om Shiv Builders
P0663	MIHAN Residency Phase 1	Apartment	2	3800000	5200000	Nagpur	Maharashtra	MIHAN	Upcoming	MIHAN Developers
P0664	MIHAN Residency Phase 2	Apartment	3	5200000	7200000	Nagpur	Maharashtra	MIHAN	Available	MIHAN Developers
P0665	Trimurti Nagar Heights	Apartment	2	4200000	5800000	Nagpur	Maharashtra	Trimurti Nagar	Available	Trimurti Group
P0666	Manish Nagar Elite	Apartment	3	6000000	8200000	Nagpur	Maharashtra	Manish Nagar	Available	Elite Builders
P0667	Besa Premium Homes	Apartment	2	3900000	5400000	Nagpur	Maharashtra	Besa	Available	Besa Infra
P0668	Besa Luxury Villas	Villa	3	8500000	11000000	Nagpur	Maharashtra	Besa	Available	Besa Infra
P0669	Wardha Road Skyview	Apartment	2	4100000	5600000	Nagpur	Maharashtra	Wardha Road	Available	Skyline Group
P0670	Wardha Road Skyview Plus	Apartment	3	5800000	7600000	Nagpur	Maharashtra	Wardha Road	Available	Skyline Group
P0671	Amravati Road Greens	Apartment	1	2800000	3600000	Nagpur	Maharashtra	Amravati Road	Available	Greenfield Builders
P0672	Amravati Road Greens Plus	Apartment	2	3800000	5200000	Nagpur	Maharashtra	Amravati Road	Available	Greenfield Builders
P0673	Central Nagpur Residency	Apartment	2	4500000	6200000	Nagpur	Maharashtra	Dharampeth	Available	Central Infra
P0674	Central Nagpur Residency Lux	Apartment	3	6500000	8800000	Nagpur	Maharashtra	Dharampeth	Available	Central Infra
P0675	Medical Square Homes	Apartment	1	2600000	3400000	Nagpur	Maharashtra	Medical Square	Available	HealthCity Builders
P0676	Medical Square Homes Plus	Apartment	2	3600000	4800000	Nagpur	Maharashtra	Medical Square	Available	HealthCity Builders
P0677	Chatrapati Nagar Enclave	Apartment	2	4000000	5600000	Nagpur	Maharashtra	Chatrapati Nagar	Available	Enclave Group
P0678	Chatrapati Nagar Elite	Apartment	3	6200000	8500000	Nagpur	Maharashtra	Chatrapati Nagar	Available	Enclave Group
P0679	Narendra Nagar Residency	Apartment	2	4300000	5900000	Nagpur	Maharashtra	Narendra Nagar	Available	Narendra Infra
P0680	Narendra Nagar Residency Lux	Apartment	3	6600000	9000000	Nagpur	Maharashtra	Narendra Nagar	Available	Narendra Infra
P0681	Hingna Road Tech Homes	Apartment	1	2500000	3300000	Nagpur	Maharashtra	Hingna Road	Available	TechBuild
P0682	Hingna Road Tech Homes Plus	Apartment	2	3500000	4800000	Nagpur	Maharashtra	Hingna Road	Available	TechBuild
P0683	Hingna Road Tech Villas	Villa	3	7800000	9800000	Nagpur	Maharashtra	Hingna Road	Available	TechBuild
P0684	Mahalaxmi Nagar Flats	Apartment	2	3900000	5200000	Nagpur	Maharashtra	Mahalaxmi Nagar	Available	Mahalaxmi Infra
P0685	Mahalaxmi Nagar Elite	Apartment	3	6100000	8200000	Nagpur	Maharashtra	Mahalaxmi Nagar	Available	Mahalaxmi Infra
P0686	Somalwada Residency	Apartment	2	4100000	5600000	Nagpur	Maharashtra	Somalwada	Available	Somalwada Group
P0687	Somalwada Residency Plus	Apartment	3	6400000	8700000	Nagpur	Maharashtra	Somalwada	Available	Somalwada Group
P0688	Bajaj Nagar Comfort Homes	Apartment	1	2700000	3500000	Nagpur	Maharashtra	Bajaj Nagar	Available	Comfort Builders
P0689	Bajaj Nagar Comfort Plus	Apartment	2	3700000	4900000	Nagpur	Maharashtra	Bajaj Nagar	Available	Comfort Builders
P0690	Bajaj Nagar Comfort Elite	Apartment	3	5900000	7800000	Nagpur	Maharashtra	Bajaj Nagar	Available	Comfort Builders
P0691	Rosetta Stone Honey Hills Villa	Villa	2	5120000	5120000	Nagpur	Maharashtra	Amravati Road	Available	Honey Hills Infra
P0692	Om Shiv Kailasa	Apartment	2.5	4780000	6780000	Nagpur	Maharashtra	Wardha Road	Available	Om Shiv Builders
P0693	MIHAN Residency Phase 1	Apartment	2	3800000	5200000	Nagpur	Maharashtra	MIHAN	Upcoming	MIHAN Developers
P0694	MIHAN Residency Phase 2	Apartment	3	5200000	7200000	Nagpur	Maharashtra	MIHAN	Available	MIHAN Developers
P0695	Trimurti Nagar Heights	Apartment	2	4200000	5800000	Nagpur	Maharashtra	Trimurti Nagar	Available	Trimurti Group
P0696	Manish Nagar Elite	Apartment	3	6000000	8200000	Nagpur	Maharashtra	Manish Nagar	Available	Elite Builders
P0697	Besa Premium Homes	Apartment	2	3900000	5400000	Nagpur	Maharashtra	Besa	Available	Besa Infra
P0698	Besa Luxury Villas	Villa	3	8500000	11000000	Nagpur	Maharashtra	Besa	Available	Besa Infra
P0699	Wardha Road Skyview	Apartment	2	4100000	5600000	Nagpur	Maharashtra	Wardha Road	Available	Skyline Group
P0700	Wardha Road Skyview Plus	Apartment	3	5800000	7600000	Nagpur	Maharashtra	Wardha Road	Available	Skyline Group
P0701	Amravati Road Greens	Apartment	1	2800000	3600000	Nagpur	Maharashtra	Amravati Road	Available	Greenfield Builders
P0702	Amravati Road Greens Plus	Apartment	2	3800000	5200000	Nagpur	Maharashtra	Amravati Road	Available	Greenfield Builders
P0703	Central Nagpur Residency	Apartment	2	4500000	6200000	Nagpur	Maharashtra	Dharampeth	Available	Central Infra
P0704	Central Nagpur Residency Lux	Apartment	3	6500000	8800000	Nagpur	Maharashtra	Dharampeth	Available	Central Infra
P0705	Medical Square Homes	Apartment	1	2600000	3400000	Nagpur	Maharashtra	Medical Square	Available	HealthCity Builders
P0706	Medical Square Homes Plus	Apartment	2	3600000	4800000	Nagpur	Maharashtra	Medical Square	Available	HealthCity Builders
P0707	Chatrapati Nagar Enclave	Apartment	2	4000000	5600000	Nagpur	Maharashtra	Chatrapati Nagar	Available	Enclave Group
P0708	Chatrapati Nagar Elite	Apartment	3	6200000	8500000	Nagpur	Maharashtra	Chatrapati Nagar	Available	Enclave Group
P0709	Narendra Nagar Residency	Apartment	2	4300000	5900000	Nagpur	Maharashtra	Narendra Nagar	Available	Narendra Infra
P0710	Narendra Nagar Residency Lux	Apartment	3	6600000	9000000	Nagpur	Maharashtra	Narendra Nagar	Available	Narendra Infra
P0711	Hingna Road Tech Homes	Apartment	1	2500000	3300000	Nagpur	Maharashtra	Hingna Road	Available	TechBuild
P0712	Hingna Road Tech Homes Plus	Apartment	2	3500000	4800000	Nagpur	Maharashtra	Hingna Road	Available	TechBuild
P0713	Hingna Road Tech Villas	Villa	3	7800000	9800000	Nagpur	Maharashtra	Hingna Road	Available	TechBuild
P0714	Mahalaxmi Nagar Flats	Apartment	2	3900000	5200000	Nagpur	Maharashtra	Mahalaxmi Nagar	Available	Mahalaxmi Infra
P0715	Mahalaxmi Nagar Elite	Apartment	3	6100000	8200000	Nagpur	Maharashtra	Mahalaxmi Nagar	Available	Mahalaxmi Infra
P0716	Somalwada Residency	Apartment	2	4100000	5600000	Nagpur	Maharashtra	Somalwada	Available	Somalwada Group
P0717	Somalwada Residency Plus	Apartment	3	6400000	8700000	Nagpur	Maharashtra	Somalwada	Available	Somalwada Group
P0718	Bajaj Nagar Comfort Homes	Apartment	1	2700000	3500000	Nagpur	Maharashtra	Bajaj Nagar	Available	Comfort Builders
P0719	Bajaj Nagar Comfort Plus	Apartment	2	3700000	4900000	Nagpur	Maharashtra	Bajaj Nagar	Available	Comfort Builders
P0720	Bajaj Nagar Comfort Elite	Apartment	3	5900000	7800000	Nagpur	Maharashtra	Bajaj Nagar	Available	Comfort Builders
P0721	Rosetta Stone Honey Hills Villa	Villa	2	5120000	5120000	Nagpur	Maharashtra	Amravati Road	Available	Honey Hills Infra
P0722	Om Shiv Kailasa	Apartment	2.5	4780000	6780000	Nagpur	Maharashtra	Wardha Road	Available	Om Shiv Builders
P0723	MIHAN Residency Phase 1	Apartment	2	3800000	5200000	Nagpur	Maharashtra	MIHAN	Upcoming	MIHAN Developers
P0724	MIHAN Residency Phase 2	Apartment	3	5200000	7200000	Nagpur	Maharashtra	MIHAN	Available	MIHAN Developers
P0725	Trimurti Nagar Heights	Apartment	2	4200000	5800000	Nagpur	Maharashtra	Trimurti Nagar	Available	Trimurti Group
P0726	Manish Nagar Elite	Apartment	3	6000000	8200000	Nagpur	Maharashtra	Manish Nagar	Available	Elite Builders
P0727	Besa Premium Homes	Apartment	2	3900000	5400000	Nagpur	Maharashtra	Besa	Available	Besa Infra
P0728	Besa Luxury Villas	Villa	3	8500000	11000000	Nagpur	Maharashtra	Besa	Available	Besa Infra
P0729	Wardha Road Skyview	Apartment	2	4100000	5600000	Nagpur	Maharashtra	Wardha Road	Available	Skyline Group
P0730	Wardha Road Skyview Plus	Apartment	3	5800000	7600000	Nagpur	Maharashtra	Wardha Road	Available	Skyline Group
P0731	Amravati Road Greens	Apartment	1	2800000	3600000	Nagpur	Maharashtra	Amravati Road	Available	Greenfield Builders
P0732	Amravati Road Greens Plus	Apartment	2	3800000	5200000	Nagpur	Maharashtra	Amravati Road	Available	Greenfield Builders
P0733	Central Nagpur Residency	Apartment	2	4500000	6200000	Nagpur	Maharashtra	Dharampeth	Available	Central Infra
P0734	Central Nagpur Residency Lux	Apartment	3	6500000	8800000	Nagpur	Maharashtra	Dharampeth	Available	Central Infra
P0735	Medical Square Homes	Apartment	1	2600000	3400000	Nagpur	Maharashtra	Medical Square	Available	HealthCity Builders
P0736	Medical Square Homes Plus	Apartment	2	3600000	4800000	Nagpur	Maharashtra	Medical Square	Available	HealthCity Builders
P0737	Chatrapati Nagar Enclave	Apartment	2	4000000	5600000	Nagpur	Maharashtra	Chatrapati Nagar	Available	Enclave Group
P0738	Chatrapati Nagar Elite	Apartment	3	6200000	8500000	Nagpur	Maharashtra	Chatrapati Nagar	Available	Enclave Group
P0739	Narendra Nagar Residency	Apartment	2	4300000	5900000	Nagpur	Maharashtra	Narendra Nagar	Available	Narendra Infra
P0740	Narendra Nagar Residency Lux	Apartment	3	6600000	9000000	Nagpur	Maharashtra	Narendra Nagar	Available	Narendra Infra
P0741	Hingna Road Tech Homes	Apartment	1	2500000	3300000	Nagpur	Maharashtra	Hingna Road	Available	TechBuild
P0742	Hingna Road Tech Homes Plus	Apartment	2	3500000	4800000	Nagpur	Maharashtra	Hingna Road	Available	TechBuild
P0743	Hingna Road Tech Villas	Villa	3	7800000	9800000	Nagpur	Maharashtra	Hingna Road	Available	TechBuild
P0744	Mahalaxmi Nagar Flats	Apartment	2	3900000	5200000	Nagpur	Maharashtra	Mahalaxmi Nagar	Available	Mahalaxmi Infra
P0745	Mahalaxmi Nagar Elite	Apartment	3	6100000	8200000	Nagpur	Maharashtra	Mahalaxmi Nagar	Available	Mahalaxmi Infra
P0746	Somalwada Residency	Apartment	2	4100000	5600000	Nagpur	Maharashtra	Somalwada	Available	Somalwada Group
P0747	Somalwada Residency Plus	Apartment	3	6400000	8700000	Nagpur	Maharashtra	Somalwada	Available	Somalwada Group
P0748	Bajaj Nagar Comfort Homes	Apartment	1	2700000	3500000	Nagpur	Maharashtra	Bajaj Nagar	Available	Comfort Builders
P0749	Bajaj Nagar Comfort Plus	Apartment	2	3700000	4900000	Nagpur	Maharashtra	Bajaj Nagar	Available	Comfort Builders
P0750	Bajaj Nagar Comfort Elite	Apartment	3	5900000	7800000	Nagpur	Maharashtra	Bajaj Nagar	Available	Comfort Builders
P0751	Rosetta Stone Honey Hills Villa	Villa	2	5120000	5120000	Nagpur	Maharashtra	Amravati Road	Available	Honey Hills Infra
P0752	Om Shiv Kailasa	Apartment	2.5	4780000	6780000	Nagpur	Maharashtra	Wardha Road	Available	Om Shiv Builders
P0753	MIHAN Residency Phase 1	Apartment	2	3800000	5200000	Nagpur	Maharashtra	MIHAN	Upcoming	MIHAN Developers
P0754	MIHAN Residency Phase 2	Apartment	3	5200000	7200000	Nagpur	Maharashtra	MIHAN	Available	MIHAN Developers
P0755	Trimurti Nagar Heights	Apartment	2	4200000	5800000	Nagpur	Maharashtra	Trimurti Nagar	Available	Trimurti Group
P0756	Manish Nagar Elite	Apartment	3	6000000	8200000	Nagpur	Maharashtra	Manish Nagar	Available	Elite Builders
P0757	Besa Premium Homes	Apartment	2	3900000	5400000	Nagpur	Maharashtra	Besa	Available	Besa Infra
P0758	Besa Luxury Villas	Villa	3	8500000	11000000	Nagpur	Maharashtra	Besa	Available	Besa Infra
P0759	Wardha Road Skyview	Apartment	2	4100000	5600000	Nagpur	Maharashtra	Wardha Road	Available	Skyline Group
P0760	Wardha Road Skyview Plus	Apartment	3	5800000	7600000	Nagpur	Maharashtra	Wardha Road	Available	Skyline Group
P0761	Amravati Road Greens	Apartment	1	2800000	3600000	Nagpur	Maharashtra	Amravati Road	Available	Greenfield Builders
P0762	Amravati Road Greens Plus	Apartment	2	3800000	5200000	Nagpur	Maharashtra	Amravati Road	Available	Greenfield Builders
P0763	Central Nagpur Residency	Apartment	2	4500000	6200000	Nagpur	Maharashtra	Dharampeth	Available	Central Infra
P0764	Central Nagpur Residency Lux	Apartment	3	6500000	8800000	Nagpur	Maharashtra	Dharampeth	Available	Central Infra
P0765	Medical Square Homes	Apartment	1	2600000	3400000	Nagpur	Maharashtra	Medical Square	Available	HealthCity Builders
P0766	Medical Square Homes Plus	Apartment	2	3600000	4800000	Nagpur	Maharashtra	Medical Square	Available	HealthCity Builders
P0767	Chatrapati Nagar Enclave	Apartment	2	4000000	5600000	Nagpur	Maharashtra	Chatrapati Nagar	Available	Enclave Group
P0768	Chatrapati Nagar Elite	Apartment	3	6200000	8500000	Nagpur	Maharashtra	Chatrapati Nagar	Available	Enclave Group
P0769	Narendra Nagar Residency	Apartment	2	4300000	5900000	Nagpur	Maharashtra	Narendra Nagar	Available	Narendra Infra
P0770	Narendra Nagar Residency Lux	Apartment	3	6600000	9000000	Nagpur	Maharashtra	Narendra Nagar	Available	Narendra Infra
P0771	Hingna Road Tech Homes	Apartment	1	2500000	3300000	Nagpur	Maharashtra	Hingna Road	Available	TechBuild
P0772	Hingna Road Tech Homes Plus	Apartment	2	3500000	4800000	Nagpur	Maharashtra	Hingna Road	Available	TechBuild
P0773	Hingna Road Tech Villas	Villa	3	7800000	9800000	Nagpur	Maharashtra	Hingna Road	Available	TechBuild
P0774	Mahalaxmi Nagar Flats	Apartment	2	3900000	5200000	Nagpur	Maharashtra	Mahalaxmi Nagar	Available	Mahalaxmi Infra
P0775	Mahalaxmi Nagar Elite	Apartment	3	6100000	8200000	Nagpur	Maharashtra	Mahalaxmi Nagar	Available	Mahalaxmi Infra
P0776	Somalwada Residency	Apartment	2	4100000	5600000	Nagpur	Maharashtra	Somalwada	Available	Somalwada Group
P0777	Somalwada Residency Plus	Apartment	3	6400000	8700000	Nagpur	Maharashtra	Somalwada	Available	Somalwada Group
P0778	Bajaj Nagar Comfort Homes	Apartment	1	2700000	3500000	Nagpur	Maharashtra	Bajaj Nagar	Available	Comfort Builders
P0779	Bajaj Nagar Comfort Plus	Apartment	2	3700000	4900000	Nagpur	Maharashtra	Bajaj Nagar	Available	Comfort Builders
P0780	Bajaj Nagar Comfort Elite	Apartment	3	5900000	7800000	Nagpur	Maharashtra	Bajaj Nagar	Available	Comfort Builders
P0781	Rosetta Stone Honey Hills Villa	Villa	2	5120000	5120000	Nagpur	Maharashtra	Amravati Road	Available	Honey Hills Infra
P0782	Om Shiv Kailasa	Apartment	2.5	4780000	6780000	Nagpur	Maharashtra	Wardha Road	Available	Om Shiv Builders
P0783	MIHAN Residency Phase 1	Apartment	2	3800000	5200000	Nagpur	Maharashtra	MIHAN	Upcoming	MIHAN Developers
P0784	MIHAN Residency Phase 2	Apartment	3	5200000	7200000	Nagpur	Maharashtra	MIHAN	Available	MIHAN Developers
P0785	Trimurti Nagar Heights	Apartment	2	4200000	5800000	Nagpur	Maharashtra	Trimurti Nagar	Available	Trimurti Group
P0786	Manish Nagar Elite	Apartment	3	6000000	8200000	Nagpur	Maharashtra	Manish Nagar	Available	Elite Builders
P0787	Besa Premium Homes	Apartment	2	3900000	5400000	Nagpur	Maharashtra	Besa	Available	Besa Infra
P0788	Besa Luxury Villas	Villa	3	8500000	11000000	Nagpur	Maharashtra	Besa	Available	Besa Infra
P0789	Wardha Road Skyview	Apartment	2	4100000	5600000	Nagpur	Maharashtra	Wardha Road	Available	Skyline Group
P0790	Wardha Road Skyview Plus	Apartment	3	5800000	7600000	Nagpur	Maharashtra	Wardha Road	Available	Skyline Group
P0791	Amravati Road Greens	Apartment	1	2800000	3600000	Nagpur	Maharashtra	Amravati Road	Available	Greenfield Builders
P0792	Amravati Road Greens Plus	Apartment	2	3800000	5200000	Nagpur	Maharashtra	Amravati Road	Available	Greenfield Builders
P0793	Central Nagpur Residency	Apartment	2	4500000	6200000	Nagpur	Maharashtra	Dharampeth	Available	Central Infra
P0794	Central Nagpur Residency Lux	Apartment	3	6500000	8800000	Nagpur	Maharashtra	Dharampeth	Available	Central Infra
P0795	Medical Square Homes	Apartment	1	2600000	3400000	Nagpur	Maharashtra	Medical Square	Available	HealthCity Builders
P0796	Medical Square Homes Plus	Apartment	2	3600000	4800000	Nagpur	Maharashtra	Medical Square	Available	HealthCity Builders
P0797	Chatrapati Nagar Enclave	Apartment	2	4000000	5600000	Nagpur	Maharashtra	Chatrapati Nagar	Available	Enclave Group
P0798	Chatrapati Nagar Elite	Apartment	3	6200000	8500000	Nagpur	Maharashtra	Chatrapati Nagar	Available	Enclave Group
P0799	Narendra Nagar Residency	Apartment	2	4300000	5900000	Nagpur	Maharashtra	Narendra Nagar	Available	Narendra Infra
P0800	Narendra Nagar Residency Lux	Apartment	3	6600000	9000000	Nagpur	Maharashtra	Narendra Nagar	Available	Narendra Infra
P0801	Hingna Road Tech Homes	Apartment	1	2500000	3300000	Nagpur	Maharashtra	Hingna Road	Available	TechBuild
P0802	Hingna Road Tech Homes Plus	Apartment	2	3500000	4800000	Nagpur	Maharashtra	Hingna Road	Available	TechBuild
P0803	Hingna Road Tech Villas	Villa	3	7800000	9800000	Nagpur	Maharashtra	Hingna Road	Available	TechBuild
P0804	Mahalaxmi Nagar Flats	Apartment	2	3900000	5200000	Nagpur	Maharashtra	Mahalaxmi Nagar	Available	Mahalaxmi Infra
P0805	Mahalaxmi Nagar Elite	Apartment	3	6100000	8200000	Nagpur	Maharashtra	Mahalaxmi Nagar	Available	Mahalaxmi Infra
P0806	Somalwada Residency	Apartment	2	4100000	5600000	Nagpur	Maharashtra	Somalwada	Available	Somalwada Group
P0807	Somalwada Residency Plus	Apartment	3	6400000	8700000	Nagpur	Maharashtra	Somalwada	Available	Somalwada Group
P0808	Bajaj Nagar Comfort Homes	Apartment	1	2700000	3500000	Nagpur	Maharashtra	Bajaj Nagar	Available	Comfort Builders
P0809	Bajaj Nagar Comfort Plus	Apartment	2	3700000	4900000	Nagpur	Maharashtra	Bajaj Nagar	Available	Comfort Builders
P0810	Bajaj Nagar Comfort Elite	Apartment	3	5900000	7800000	Nagpur	Maharashtra	Bajaj Nagar	Available	Comfort Builders
P0811	Rosetta Stone Honey Hills Villa	Villa	2	5120000	5120000	Nagpur	Maharashtra	Amravati Road	Available	Honey Hills Infra
P0812	Om Shiv Kailasa	Apartment	2.5	4780000	6780000	Nagpur	Maharashtra	Wardha Road	Available	Om Shiv Builders
P0813	MIHAN Residency Phase 1	Apartment	2	3800000	5200000	Nagpur	Maharashtra	MIHAN	Upcoming	MIHAN Developers
P0814	MIHAN Residency Phase 2	Apartment	3	5200000	7200000	Nagpur	Maharashtra	MIHAN	Available	MIHAN Developers
P0815	Trimurti Nagar Heights	Apartment	2	4200000	5800000	Nagpur	Maharashtra	Trimurti Nagar	Available	Trimurti Group
P0816	Manish Nagar Elite	Apartment	3	6000000	8200000	Nagpur	Maharashtra	Manish Nagar	Available	Elite Builders
P0817	Besa Premium Homes	Apartment	2	3900000	5400000	Nagpur	Maharashtra	Besa	Available	Besa Infra
P0818	Besa Luxury Villas	Villa	3	8500000	11000000	Nagpur	Maharashtra	Besa	Available	Besa Infra
P0819	Wardha Road Skyview	Apartment	2	4100000	5600000	Nagpur	Maharashtra	Wardha Road	Available	Skyline Group
P0820	Wardha Road Skyview Plus	Apartment	3	5800000	7600000	Nagpur	Maharashtra	Wardha Road	Available	Skyline Group
P0821	Amravati Road Greens	Apartment	1	2800000	3600000	Nagpur	Maharashtra	Amravati Road	Available	Greenfield Builders
P0822	Amravati Road Greens Plus	Apartment	2	3800000	5200000	Nagpur	Maharashtra	Amravati Road	Available	Greenfield Builders
P0823	Central Nagpur Residency	Apartment	2	4500000	6200000	Nagpur	Maharashtra	Dharampeth	Available	Central Infra
P0824	Central Nagpur Residency Lux	Apartment	3	6500000	8800000	Nagpur	Maharashtra	Dharampeth	Available	Central Infra
P0825	Medical Square Homes	Apartment	1	2600000	3400000	Nagpur	Maharashtra	Medical Square	Available	HealthCity Builders
P0826	Medical Square Homes Plus	Apartment	2	3600000	4800000	Nagpur	Maharashtra	Medical Square	Available	HealthCity Builders
P0827	Chatrapati Nagar Enclave	Apartment	2	4000000	5600000	Nagpur	Maharashtra	Chatrapati Nagar	Available	Enclave Group
P0828	Chatrapati Nagar Elite	Apartment	3	6200000	8500000	Nagpur	Maharashtra	Chatrapati Nagar	Available	Enclave Group
P0829	Narendra Nagar Residency	Apartment	2	4300000	5900000	Nagpur	Maharashtra	Narendra Nagar	Available	Narendra Infra
P0830	Narendra Nagar Residency Lux	Apartment	3	6600000	9000000	Nagpur	Maharashtra	Narendra Nagar	Available	Narendra Infra
P0831	Hingna Road Tech Homes	Apartment	1	2500000	3300000	Nagpur	Maharashtra	Hingna Road	Available	TechBuild
P0832	Hingna Road Tech Homes Plus	Apartment	2	3500000	4800000	Nagpur	Maharashtra	Hingna Road	Available	TechBuild
P0833	Hingna Road Tech Villas	Villa	3	7800000	9800000	Nagpur	Maharashtra	Hingna Road	Available	TechBuild
P0834	Mahalaxmi Nagar Flats	Apartment	2	3900000	5200000	Nagpur	Maharashtra	Mahalaxmi Nagar	Available	Mahalaxmi Infra
P0835	Mahalaxmi Nagar Elite	Apartment	3	6100000	8200000	Nagpur	Maharashtra	Mahalaxmi Nagar	Available	Mahalaxmi Infra
P0836	Somalwada Residency	Apartment	2	4100000	5600000	Nagpur	Maharashtra	Somalwada	Available	Somalwada Group
P0837	Somalwada Residency Plus	Apartment	3	6400000	8700000	Nagpur	Maharashtra	Somalwada	Available	Somalwada Group
P0838	Bajaj Nagar Comfort Homes	Apartment	1	2700000	3500000	Nagpur	Maharashtra	Bajaj Nagar	Available	Comfort Builders
P0839	Bajaj Nagar Comfort Plus	Apartment	2	3700000	4900000	Nagpur	Maharashtra	Bajaj Nagar	Available	Comfort Builders
P0840	Bajaj Nagar Comfort Elite	Apartment	3	5900000	7800000	Nagpur	Maharashtra	Bajaj Nagar	Available	Comfort Builders
P0841	Rosetta Stone Honey Hills Villa	Villa	2	5120000	5120000	Nagpur	Maharashtra	Amravati Road	Available	Honey Hills Infra
P0842	Om Shiv Kailasa	Apartment	2.5	4780000	6780000	Nagpur	Maharashtra	Wardha Road	Available	Om Shiv Builders
P0843	MIHAN Residency Phase 1	Apartment	2	3800000	5200000	Nagpur	Maharashtra	MIHAN	Upcoming	MIHAN Developers
P0844	MIHAN Residency Phase 2	Apartment	3	5200000	7200000	Nagpur	Maharashtra	MIHAN	Available	MIHAN Developers
P0845	Trimurti Nagar Heights	Apartment	2	4200000	5800000	Nagpur	Maharashtra	Trimurti Nagar	Available	Trimurti Group
P0846	Manish Nagar Elite	Apartment	3	6000000	8200000	Nagpur	Maharashtra	Manish Nagar	Available	Elite Builders
P0847	Besa Premium Homes	Apartment	2	3900000	5400000	Nagpur	Maharashtra	Besa	Available	Besa Infra
P0848	Besa Luxury Villas	Villa	3	8500000	11000000	Nagpur	Maharashtra	Besa	Available	Besa Infra
P0849	Wardha Road Skyview	Apartment	2	4100000	5600000	Nagpur	Maharashtra	Wardha Road	Available	Skyline Group
P0850	Wardha Road Skyview Plus	Apartment	3	5800000	7600000	Nagpur	Maharashtra	Wardha Road	Available	Skyline Group
P0851	Amravati Road Greens	Apartment	1	2800000	3600000	Nagpur	Maharashtra	Amravati Road	Available	Greenfield Builders
P0852	Amravati Road Greens Plus	Apartment	2	3800000	5200000	Nagpur	Maharashtra	Amravati Road	Available	Greenfield Builders
P0853	Central Nagpur Residency	Apartment	2	4500000	6200000	Nagpur	Maharashtra	Dharampeth	Available	Central Infra
P0854	Central Nagpur Residency Lux	Apartment	3	6500000	8800000	Nagpur	Maharashtra	Dharampeth	Available	Central Infra
P0855	Medical Square Homes	Apartment	1	2600000	3400000	Nagpur	Maharashtra	Medical Square	Available	HealthCity Builders
P0856	Medical Square Homes Plus	Apartment	2	3600000	4800000	Nagpur	Maharashtra	Medical Square	Available	HealthCity Builders
P0857	Chatrapati Nagar Enclave	Apartment	2	4000000	5600000	Nagpur	Maharashtra	Chatrapati Nagar	Available	Enclave Group
P0858	Chatrapati Nagar Elite	Apartment	3	6200000	8500000	Nagpur	Maharashtra	Chatrapati Nagar	Available	Enclave Group
P0859	Narendra Nagar Residency	Apartment	2	4300000	5900000	Nagpur	Maharashtra	Narendra Nagar	Available	Narendra Infra
P0860	Narendra Nagar Residency Lux	Apartment	3	6600000	9000000	Nagpur	Maharashtra	Narendra Nagar	Available	Narendra Infra
P0861	Hingna Road Tech Homes	Apartment	1	2500000	3300000	Nagpur	Maharashtra	Hingna Road	Available	TechBuild
P0862	Hingna Road Tech Homes Plus	Apartment	2	3500000	4800000	Nagpur	Maharashtra	Hingna Road	Available	TechBuild
P0863	Hingna Road Tech Villas	Villa	3	7800000	9800000	Nagpur	Maharashtra	Hingna Road	Available	TechBuild
P0864	Mahalaxmi Nagar Flats	Apartment	2	3900000	5200000	Nagpur	Maharashtra	Mahalaxmi Nagar	Available	Mahalaxmi Infra
P0865	Mahalaxmi Nagar Elite	Apartment	3	6100000	8200000	Nagpur	Maharashtra	Mahalaxmi Nagar	Available	Mahalaxmi Infra
P0866	Somalwada Residency	Apartment	2	4100000	5600000	Nagpur	Maharashtra	Somalwada	Available	Somalwada Group
P0867	Somalwada Residency Plus	Apartment	3	6400000	8700000	Nagpur	Maharashtra	Somalwada	Available	Somalwada Group
